Datum ;Zeit ;AT [ýC];ATakt [ýC];KT Ist [ýC];KT Soll [ýC];BR ;Sperrzeit ;PE1_BR1 ;HK1 VL Ist[ýC];HK1 VL Soll[ýC];HK1 RT Ist[ýC];HK1 RT Soll[ýC];HK1 Pumpe;HK1 Mischer;HK1 Fernb[ýC];HK1 Status;HK2 VL Ist[ýC];HK2 VL Soll[ýC];HK2 RT Ist[ýC];HK2 RT Soll[ýC];HK2 Pumpe;HK2 Mischer;HK2 Fernb[ýC];HK2 Status;WW1 EinT Ist[ýC];WW1 AusT Ist[ýC];WW1 Soll[ýC];WW1 Pumpe;WW1 Status;Zubrp1 Pumpe;PE1 KT[ýC];PE1 KT_SOLL[ýC];PE1 UW Freigabe[ýC];PE1 Modulation[%];PE1 FRT Ist[ýC];PE1 FRT Soll[ýC];PE1 FRT End[ýC];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Fuellstand[kg];PE1 Fuellstand ZWB[kg];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
26.05.2023;03:55:24;12.2;12.0;34.6;8.0;0;0;0;27.4;8.0;20.1;8.0;0;0;0.0;8;23.1;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.6;8.0;35.0;0;37.1;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;03:56:24;12.2;12.0;34.6;8.0;0;0;0;27.4;8.0;20.1;8.0;0;0;0.0;8;23.1;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.6;8.0;35.0;0;37.1;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;03:57:24;12.2;12.0;34.6;8.0;0;0;0;27.4;8.0;20.1;8.0;0;0;0.0;8;23.1;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.6;8.0;35.0;0;37.3;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;03:58:24;12.2;12.0;34.6;8.0;0;0;0;27.4;8.0;20.1;8.0;0;0;0.0;8;23.1;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.6;8.0;35.0;0;37.2;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;03:59:24;12.2;12.0;34.6;8.0;0;0;0;27.4;8.0;20.1;8.0;0;0;0.0;8;23.1;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.6;8.0;35.0;0;37.1;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:00:24;12.2;12.0;34.6;8.0;0;0;0;27.3;8.0;20.1;8.0;0;0;0.0;8;23.1;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.6;8.0;35.0;0;37.2;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:01:24;12.1;12.0;34.5;8.0;0;0;0;27.3;8.0;20.1;8.0;0;0;0.0;8;23.1;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.5;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:02:24;12.1;12.0;34.6;8.0;0;0;0;27.3;8.0;20.0;8.0;0;0;0.0;8;23.1;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.6;8.0;35.0;0;37.1;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:03:24;12.1;12.0;34.5;8.0;0;0;0;27.3;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.5;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:04:24;12.1;12.0;34.5;8.0;0;0;0;27.3;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.5;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:05:24;12.1;12.1;34.5;8.0;0;0;0;27.3;8.0;20.0;8.0;0;0;0.0;8;23.1;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.5;8.0;35.0;0;37.1;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:06:24;12.1;12.0;34.5;8.0;0;0;0;27.3;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.5;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:07:24;12.1;12.0;34.5;8.0;0;0;0;27.3;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.5;8.0;35.0;0;37.1;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:08:24;12.1;12.0;34.5;8.0;0;0;0;27.3;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.5;8.0;35.0;0;37.1;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:09:24;12.1;12.0;34.5;8.0;0;0;0;27.3;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.1;32.1;25.0;0;8200;0;34.5;8.0;35.0;0;37.1;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:10:24;12.1;12.0;34.5;8.0;0;0;0;27.2;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.5;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:11:24;12.1;12.0;34.5;8.0;0;0;0;27.2;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.5;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:12:24;12.1;12.0;34.4;8.0;0;0;0;27.2;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:13:24;12.1;12.0;34.4;8.0;0;0;0;27.2;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:14:24;12.1;12.0;34.4;8.0;0;0;0;27.2;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:15:24;12.1;12.0;34.4;8.0;0;0;0;27.2;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:16:24;12.1;12.0;34.4;8.0;0;0;0;27.2;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:17:24;12.1;12.0;34.4;8.0;0;0;0;27.2;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:18:24;12.0;12.0;34.4;8.0;0;0;0;27.2;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:19:24;12.0;12.0;34.4;8.0;0;0;0;27.1;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;37.0;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:20:24;12.0;12.0;34.4;8.0;0;0;0;27.1;8.0;20.0;8.0;0;0;0.0;8;23.0;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:21:24;12.0;11.9;34.4;8.0;0;0;0;27.1;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:22:24;12.0;11.9;34.4;8.0;0;0;0;27.1;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:23:24;12.0;11.9;34.3;8.0;0;0;0;27.1;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.3;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:24:24;12.0;11.9;34.3;8.0;0;0;0;27.1;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.3;8.0;35.0;0;36.8;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:25:24;12.0;11.9;34.4;8.0;0;0;0;27.1;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:26:24;12.0;11.9;34.4;8.0;0;0;0;27.1;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:27:24;12.0;11.9;34.4;8.0;0;0;0;27.1;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.4;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:28:24;12.0;11.9;34.3;8.0;0;0;0;27.0;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.3;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:29:24;12.0;11.9;34.3;8.0;0;0;0;27.0;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.3;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:30:24;12.0;11.9;34.3;8.0;0;0;0;27.0;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.3;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:31:24;12.0;11.8;34.3;8.0;0;0;0;27.0;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.3;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:32:24;12.0;11.8;34.3;8.0;0;0;0;27.0;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;32.0;32.0;25.0;0;8200;0;34.3;8.0;35.0;0;36.8;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:33:24;12.0;11.8;34.3;8.0;0;0;0;27.0;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.3;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:34:24;12.0;11.8;34.3;8.0;0;0;0;27.0;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.3;8.0;35.0;0;36.8;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:35:24;11.9;11.8;34.3;8.0;0;0;0;27.0;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.3;8.0;35.0;0;36.9;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:36:24;11.9;11.8;34.3;8.0;0;0;0;27.0;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.5;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.3;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:37:24;11.9;11.8;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.8;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:38:24;11.9;11.8;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:39:24;11.9;11.7;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.9;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.8;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:40:24;11.9;11.7;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:41:24;11.9;11.7;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:42:24;11.9;11.7;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:43:24;11.9;11.7;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:44:24;11.9;11.7;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:45:24;11.9;11.7;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:46:24;11.9;11.7;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.8;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:47:24;11.9;11.6;34.2;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:48:24;11.9;11.6;34.1;8.0;0;0;0;26.9;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:49:24;11.9;11.6;34.2;8.0;0;0;0;26.8;8.0;20.0;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.8;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:50:24;11.8;11.6;34.1;8.0;0;0;0;26.8;8.0;19.9;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:51:24;11.8;11.6;34.2;8.0;0;0;0;26.8;8.0;19.9;8.0;0;0;0.0;8;22.8;8.0;20.4;8.0;0;0;0.0;8;31.9;31.9;25.0;0;8200;0;34.2;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:52:24;11.8;11.6;34.1;8.0;0;0;0;26.8;8.0;19.9;8.0;0;0;0.0;8;22.7;8.0;20.4;8.0;0;0;0.0;8;31.8;31.8;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:53:24;11.8;11.5;34.1;8.0;0;0;0;26.8;8.0;19.9;8.0;0;0;0.0;8;22.7;8.0;20.4;8.0;0;0;0.0;8;31.8;31.8;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:54:24;11.8;11.5;34.1;8.0;0;0;0;26.8;8.0;19.9;8.0;0;0;0.0;8;22.7;8.0;20.4;8.0;0;0;0.0;8;31.8;31.8;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:55:24;11.8;11.5;34.2;8.0;0;0;0;26.8;8.0;19.9;8.0;0;0;0.0;8;22.7;8.0;20.4;8.0;0;0;0.0;8;31.8;31.8;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:56:24;11.8;11.6;34.1;8.0;0;0;0;26.8;8.0;19.9;8.0;0;0;0.0;8;22.7;8.0;20.4;8.0;0;0;0.0;8;31.8;31.8;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:57:24;11.8;11.5;34.1;8.0;0;0;0;26.7;8.0;19.9;8.0;0;0;0.0;8;22.7;8.0;20.4;8.0;0;0;0.0;8;31.8;31.8;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:58:24;11.8;11.5;34.1;8.0;0;0;0;26.7;8.0;19.9;8.0;0;0;0.0;8;22.7;8.0;20.4;8.0;0;0;0.0;8;31.8;31.8;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;49.0;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;04:59:24;11.8;11.5;34.1;8.0;0;0;0;26.7;8.0;19.9;8.0;0;0;0.0;8;22.7;8.0;20.4;8.0;0;0;0.0;8;31.8;31.8;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
26.05.2023;05:00:24;11.8;11.5;34.1;8.0;0;0;0;26.7;8.0;19.9;8.0;0;0;0.0;8;22.7;8.0;20.4;8.0;0;0;0.0;8;31.8;31.8;25.0;0;8200;0;34.1;8.0;35.0;0;36.7;8.0;8.0;0.00;0.00;0;0;48.9;81.0;732;21;99;0;0;0;0;0;0;0;0;0;0;0;0;1;0;217;1;0;0;0;0;
